Id,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Response,EnrollmentYears,IsMarried,HouseholdSize,MntPerCapita,Age,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD
2877,46014.0,21,6.018593214496234,0.0,4.0943445622221,2.995732273553991,2.302585092994046,3.8066624897703196,2.3978952727983707,2.6457513110645907,1.0,2.1972245773362196,0,11,1,4,4.804479408259173,50,False,False,False,True,False
2878,67472.0,93,5.093750200806762,3.4657359027997265,4.852030263919617,2.1972245773362196,2.8903717578961645,4.248495242049359,1.0986122886681098,2.0,1.4142135623730951,2.0794415416798357,0,11,1,3,7.582535981602615,77,False,False,False,False,True
2882,67893.0,31,6.568077911411976,3.367295829986474,4.962844630259907,3.912023005428146,2.9444389791664403,3.871201010907891,1.0986122886681098,1.7320508075688772,1.4142135623730951,2.302585092994046,0,12,0,2,12.812940683580416,49,True,False,False,False,False
2886,74290.0,70,7.022868086082641,0.0,4.290459441148391,0.0,2.5649493574615367,2.5649493574615367,1.6094379124341003,3.1622776601683795,2.8284271247461903,2.3978952727983707,0,11,0,2,8.221613121077052,53,False,False,False,True,False
2891,68118.0,51,6.39024066706535,3.1780538303479458,4.820281565605037,2.3978952727983707,3.1780538303479458,5.043425116919247,1.0986122886681098,2.8284271247461903,3.0,1.6094379124341003,0,11,0,2,12.50397514154195,61,False,False,True,False,False
2894,72903.0,74,6.97354301952014,4.9344739331306915,6.621405651764134,0.0,2.995732273553991,3.6888794541139363,0.6931471805599453,2.6457513110645907,2.23606797749979,2.1972245773362196,1,11,0,1,25.214034332082896,39,False,False,True,False,False
2895,49980.0,79,4.653960350157523,0.6931471805599453,4.007333185232471,2.6390573296152584,2.302585092994046,2.70805020110221,1.0986122886681098,1.7320508075688772,1.0,1.791759469228055,0,11,0,2,8.502066669830727,61,False,False,True,False,False
2909,78128.0,89,6.840546529288687,3.2188758248682006,5.442417710521793,2.833213344056216,3.2188758248682006,3.6109179126442243,1.0986122886681098,2.8284271247461903,2.0,1.9459101490553132,0,10,1,3,8.38828238208244,50,False,False,False,False,True
2918,28510.0,72,3.8066624897703196,1.791759469228055,2.995732273553991,0.0,1.6094379124341003,2.995732273553991,1.3862943611198906,1.4142135623730951,0.0,1.6094379124341003,0,11,0,3,4.399774806180152,43,False,False,True,False,False
2920,52614.0,63,6.672032945461067,0.0,4.962844630259907,2.5649493574615367,2.302585092994046,3.6635616461296463,1.0986122886681098,1.4142135623730951,2.0,2.1972245773362196,0,12,0,2,10.082986836153102,49,False,False,False,False,True
2926,55951.0,62,7.124478262493424,0.0,4.394449154672439,0.0,2.6390573296152584,3.713572066704308,1.3862943611198906,1.7320508075688772,2.449489742783178,2.4849066497880004,0,12,1,3,5.957185604495144,72,False,False,False,True,False
2929,20180.0,27,2.9444389791664403,3.7612001156935624,3.2188758248682006,2.772588722239781,3.044522437723423,2.9444389791664403,0.6931471805599453,1.4142135623730951,1.0,1.6094379124341003,0,11,0,1,18.68606505885785,48,False,False,True,False,False
2930,68092.0,7,6.748759547491679,4.110873864173311,5.337538079701318,4.3694478524670215,3.6109179126442243,3.8918202981106265,1.0986122886681098,1.4142135623730951,2.449489742783178,2.3978952727983707,0,11,0,1,28.069357554588183,46,False,False,False,True,False
2931,71847.0,95,6.6039438246004725,3.091042453358316,4.672828834461906,4.02535169073515,4.1588830833596715,5.351858133476067,0.0,2.449489742783178,2.6457513110645907,2.302585092994046,0,12,0,1,27.903908019991583,46,False,False,True,False,False
2936,23661.0,46,2.9444389791664403,0.0,1.6094379124341003,0.0,0.0,0.6931471805599453,0.6931471805599453,1.0,0.0,1.3862943611198906,0,11,1,3,1.7490080240534953,42,False,False,False,True,False
2937,68352.0,47,6.421622267806518,2.833213344056216,4.890349128221754,3.784189633918261,3.5263605246161616,3.5263605246161616,1.3862943611198906,2.8284271247461903,2.23606797749979,2.302585092994046,0,11,0,2,12.491047711617536,50,False,False,False,False,True
2939,79419.0,96,6.62273632394984,4.852030263919617,6.5337888379333435,3.044522437723423,2.772588722239781,3.4657359027997265,0.6931471805599453,2.0,2.449489742783178,1.6094379124341003,0,10,1,2,13.645701244282865,54,False,False,False,True,False
2942,45906.0,20,5.723585101952381,1.3862943611198906,3.332204510175204,1.6094379124341003,1.3862943611198906,4.976733742420574,1.0986122886681098,2.23606797749979,2.0,1.6094379124341003,0,11,0,2,9.20727499461102,60,False,False,True,False,False
2945,46015.0,25,3.6635616461296463,0.0,1.0986122886681098,0.0,0.0,1.9459101490553132,0.6931471805599453,1.0,0.0,1.3862943611198906,0,10,1,4,1.6770210209632674,69,False,False,False,False,True
2948,62637.0,76,4.653960350157523,2.5649493574615367,3.8918202981106265,1.6094379124341003,2.5649493574615367,1.791759469228055,0.6931471805599453,1.4142135623730951,1.4142135623730951,1.791759469228055,0,10,0,2,8.53843837242669,70,False,False,False,True,False
2952,36273.0,80,3.4011973816621555,1.3862943611198906,3.4339872044851463,1.3862943611198906,1.0986122886681098,2.302585092994046,1.0986122886681098,1.7320508075688772,0.0,1.3862943611198906,0,10,0,2,6.504485345024619,47,False,False,False,True,False
2958,28442.0,53,2.995732273553991,1.3862943611198906,2.3978952727983707,2.4849066497880004,2.1972245773362196,1.9459101490553132,1.3862943611198906,1.4142135623730951,1.0,1.6094379124341003,0,10,1,4,3.3519908209129463,46,False,False,True,False,False
2961,42081.0,86,5.170483995038151,2.3978952727983707,4.709530201312334,4.007333185232471,1.9459101490553132,3.332204510175204,1.0986122886681098,2.449489742783178,1.7320508075688772,1.6094379124341003,0,11,1,3,7.187785771203948,42,False,False,True,False,False
2963,75507.0,56,6.565264970035361,4.543294782270004,5.926926025970411,4.653960350157523,4.394449154672439,4.394449154672439,0.6931471805599453,2.8284271247461903,2.449489742783178,1.9459101490553132,0,10,1,2,15.239172218889088,45,False,False,True,False,False
2964,26872.0,0,1.3862943611198906,2.3978952727983707,2.1972245773362196,1.3862943611198906,2.833213344056216,3.4965075614664802,0.6931471805599453,1.0,1.0,1.0986122886681098,0,11,1,2,6.848714738948534,43,False,False,True,False,False
2968,48948.0,53,6.082218910376446,2.1972245773362196,5.332718793265369,5.081404364984463,3.912023005428146,3.7612001156935624,1.0986122886681098,2.6457513110645907,3.1622776601683795,1.791759469228055,1,11,0,1,26.366789767084207,81,False,False,False,False,True
2975,85606.0,89,6.576469569048224,3.7612001156935624,6.762729506931879,5.393627546352362,3.4339872044851463,4.442651256490317,1.0986122886681098,2.449489742783178,2.6457513110645907,2.302585092994046,0,12,1,3,10.12355506633383,48,False,False,True,False,False
2980,8820.0,52,2.5649493574615367,0.0,2.6390573296152584,1.6094379124341003,1.0986122886681098,1.6094379124341003,1.6094379124341003,1.7320508075688772,0.0,1.3862943611198906,0,11,0,3,3.1738316002043683,72,False,False,False,True,False
2986,30772.0,89,2.0794415416798357,1.0986122886681098,1.6094379124341003,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.6931471805599453,1.0,0.0,1.0986122886681098,0,10,1,4,2.04717228111105,48,False,False,True,False,False
2995,66636.0,64,5.676753802268282,2.3978952727983707,6.536691597591305,4.442651256490317,2.3978952727983707,0.0,0.6931471805599453,1.7320508075688772,2.0,2.302585092994046,0,11,1,2,10.725943600973324,67,False,False,False,True,False
3005,83528.0,7,6.274762021241939,4.770684624465665,6.520621127558696,4.90527477843843,3.8066624897703196,4.997212273764115,0.6931471805599453,2.0,3.1622776601683795,2.1972245773362196,1,10,0,1,31.27521731523916,32,False,False,True,False,False
3006,30992.0,83,2.8903717578961645,0.0,2.70805020110221,2.0794415416798357,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0,0.0,1.3862943611198906,0,11,0,2,5.081385075233105,48,False,False,True,False,False
3007,37758.0,49,3.332204510175204,1.0986122886681098,2.3978952727983707,0.0,0.0,0.6931471805599453,1.0986122886681098,1.0,0.0,1.3862943611198906,0,12,1,4,1.8804648130504074,58,False,False,True,False,False
3009,71670.0,8,7.288244401020124,2.833213344056216,4.859812404361672,0.0,0.0,5.081404364984463,0.6931471805599453,2.23606797749979,1.7320508075688772,1.9459101490553132,1,11,0,1,20.062674514422476,62,False,False,False,False,True
3010,88420.0,87,6.86484777797086,5.0369526024136295,6.418364935936212,4.605170185988092,4.564348191467836,5.0369526024136295,0.6931471805599453,2.0,2.6457513110645907,2.1972245773362196,0,10,1,2,16.263318148095127,35,False,False,False,True,False
3011,69139.0,23,4.465908118654584,2.5649493574615367,4.330733340286331,3.5263605246161616,2.772588722239781,1.9459101490553132,0.6931471805599453,2.0,1.0,1.791759469228055,0,10,1,3,6.535483404104569,59,False,False,True,False,False
3025,49967.0,4,5.3612921657094255,1.9459101490553132,4.248495242049359,1.6094379124341003,2.5649493574615367,1.3862943611198906,1.3862943611198906,2.449489742783178,1.0,1.791759469228055,0,11,0,2,8.558189593914813,66,False,False,True,False,False
3032,24570.0,97,3.367295829986474,3.5553480614894135,4.143134726391533,2.4849066497880004,2.70805020110221,3.8066624897703196,1.3862943611198906,2.0,0.0,1.6094379124341003,0,11,1,3,6.688465986175982,40,False,False,True,False,False
3033,38620.0,56,4.727387818712341,2.8903717578961645,3.8066624897703196,3.5553480614894135,3.1354942159291497,4.499809670330265,0.6931471805599453,1.4142135623730951,2.23606797749979,1.3862943611198906,0,11,1,2,11.307537007063825,61,False,False,False,True,False
3037,50150.0,32,4.912654885736052,3.8501476017100584,4.532599493153256,4.189654742026425,4.127134385045092,2.4849066497880004,1.0986122886681098,2.23606797749979,1.4142135623730951,2.0794415416798357,0,11,1,2,12.048548878729443,41,False,False,False,False,True
3050,54198.0,13,5.225746673713202,0.0,3.367295829986474,1.3862943611198906,1.0986122886681098,2.8903717578961645,1.9459101490553132,1.7320508075688772,1.0,1.9459101490553132,0,11,1,4,3.4920802278459604,58,False,False,True,False,False
3056,63693.0,63,6.376726947898627,3.784189633918261,5.823045895483019,3.7612001156935624,4.477336814478207,4.007333185232471,1.3862943611198906,3.3166247903554,2.449489742783178,2.302585092994046,0,11,0,2,14.114916296352074,46,False,False,True,False,False
3066,61905.0,2,5.123963979403259,0.0,3.784189633918261,1.9459101490553132,1.0986122886681098,2.6390573296152584,1.0986122886681098,2.0,1.4142135623730951,1.6094379124341003,0,10,1,3,4.863911126886734,49,False,False,False,False,True
3068,18351.0,1,0.6931471805599453,2.5649493574615367,2.302585092994046,0.0,2.70805020110221,2.0794415416798357,0.6931471805599453,1.4142135623730951,0.0,1.3862943611198906,0,11,1,2,5.174086686898788,34,False,False,True,False,False
3074,70643.0,66,7.105786129481271,4.68213122712422,5.720311776607412,3.1780538303479458,4.969813299576001,3.5263605246161616,0.6931471805599453,2.23606797749979,2.8284271247461903,1.6094379124341003,1,12,1,2,14.591228393876504,40,False,False,False,False,True
3075,59973.0,47,4.875197323201151,3.4339872044851463,5.1298987149230735,3.044522437723423,3.5553480614894135,0.0,0.6931471805599453,1.7320508075688772,2.0,2.0794415416798357,0,11,1,2,10.019476870911104,52,False,False,False,False,True
3076,66653.0,18,6.115892125483034,2.9444389791664403,4.634728988229636,2.833213344056216,2.9444389791664403,1.9459101490553132,1.6094379124341003,2.0,1.4142135623730951,2.5649493574615367,0,12,1,4,5.354655641289269,49,False,False,True,False,False
3081,41014.0,65,2.0794415416798357,1.0986122886681098,1.9459101490553132,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,1.0,0.0,1.0986122886681098,0,11,1,3,2.53629020973042,46,False,False,False,False,True
3083,45837.0,88,5.375278407684165,2.6390573296152584,4.477336814478207,2.8903717578961645,2.8903717578961645,3.2188758248682006,1.791759469228055,2.449489742783178,1.4142135623730951,1.791759469228055,0,11,1,4,5.37282297310954,50,False,False,True,False,False
3099,44267.0,48,5.214935757608986,1.791759469228055,4.189654742026425,1.3862943611198906,1.791759469228055,3.912023005428146,1.791759469228055,2.23606797749979,1.4142135623730951,1.6094379124341003,0,11,0,3,6.095475601546519,54,False,False,True,False,False
3102,19414.0,32,1.0986122886681098,1.3862943611198906,2.5649493574615367,1.3862943611198906,1.791759469228055,2.0794415416798357,0.6931471805599453,1.0,0.0,1.3862943611198906,0,11,1,3,3.43578379309244,43,True,False,False,False,False
3104,82332.0,89,6.7226297948554485,4.0943445622221,6.876264611890766,3.9512437185814275,4.382026634673881,2.995732273553991,0.6931471805599453,2.23606797749979,1.7320508075688772,2.5649493574615367,1,12,0,1,29.022241595777615,63,False,False,True,False,False
3107,71322.0,31,4.804021044733257,3.2188758248682006,4.8283137373023015,3.2188758248682006,2.772588722239781,3.7612001156935624,0.6931471805599453,2.0,1.0,2.0794415416798357,0,10,1,3,7.534625089901767,48,False,False,True,False,False
3112,22701.0,2,1.0986122886681098,1.6094379124341003,2.302585092994046,0.0,1.6094379124341003,1.791759469228055,0.6931471805599453,1.0,0.0,1.3862943611198906,0,11,1,3,2.803944225252804,47,False,False,False,True,False
3120,38547.0,49,1.9459101490553132,0.6931471805599453,2.3978952727983707,0.0,0.6931471805599453,1.6094379124341003,0.6931471805599453,1.0,0.0,1.0986122886681098,0,11,1,3,2.4465125651358917,43,False,False,True,False,False
3129,30096.0,30,1.791759469228055,1.3862943611198906,2.4849066497880004,2.5649493574615367,1.791759469228055,2.302585092994046,0.6931471805599453,1.4142135623730951,0.0,1.3862943611198906,0,10,1,3,4.107418133273193,41,False,False,True,False,False
3136,59432.0,88,5.762051382780177,3.258096538021482,5.583496308781699,3.258096538021482,2.995732273553991,2.5649493574615367,1.3862943611198906,2.23606797749979,1.7320508075688772,2.4849066497880004,0,11,0,2,11.711211199310183,62,False,False,False,True,False
3138,91249.0,84,7.1891677384203225,3.332204510175204,4.787491742782046,4.276666119016055,4.6913478822291435,3.332204510175204,0.0,2.6457513110645907,3.0,1.9459101490553132,1,12,0,1,27.609082502797975,68,False,False,True,False,False
3139,74116.0,53,6.77078942390898,4.718498871295094,6.558197802812269,4.983606621708336,4.02535169073515,5.117993812416755,0.6931471805599453,2.0,2.0,2.3978952727983707,0,11,0,1,32.17443822287658,42,True,False,False,False,False
3152,26091.0,84,2.772588722239781,2.3978952727983707,2.995732273553991,2.1972245773362196,2.8903717578961645,3.044522437723423,1.3862943611198906,1.4142135623730951,1.0,1.3862943611198906,0,10,1,4,4.074583760386988,67,False,False,True,False,False
3153,40737.0,24,2.4849066497880004,0.0,1.6094379124341003,0.0,0.0,1.0986122886681098,0.6931471805599453,1.0,0.0,1.0986122886681098,0,11,0,4,1.2982392127225526,67,False,False,False,False,True
3158,32300.0,1,2.6390573296152584,1.3862943611198906,1.9459101490553132,1.9459101490553132,1.791759469228055,1.9459101490553132,0.6931471805599453,1.0,0.0,1.3862943611198906,0,11,1,3,3.8849472023763814,51,False,False,True,False,False
3170,68148.0,86,5.966146739123692,4.204692619390966,6.013715156042802,3.6375861597263857,4.060443010546419,4.454347296253507,0.6931471805599453,2.0,2.0,1.9459101490553132,0,11,1,2,14.168465490541887,67,False,False,False,True,False
3174,87771.0,61,7.30854279753919,3.6635616461296463,5.662960480135946,3.9318256327243257,4.060443010546419,3.5263605246161616,0.6931471805599453,2.23606797749979,3.1622776601683795,1.6094379124341003,1,11,1,3,9.384564697230564,65,False,False,True,False,False
3179,81741.0,75,5.521460917862246,5.0369526024136295,6.846943139585379,4.07753744390572,4.90527477843843,3.6635616461296463,0.0,2.449489742783178,2.449489742783178,2.0794415416798357,0,11,0,1,30.05173052833505,44,False,False,True,False,False
3182,46854.0,81,4.574710978503383,0.6931471805599453,4.382026634673881,2.0794415416798357,0.6931471805599453,4.382026634673881,1.9459101490553132,2.23606797749979,1.0,1.3862943611198906,1,10,0,3,5.601500050216958,51,False,False,False,False,True
3194,71466.0,86,6.023447592961033,2.5649493574615367,6.304448802421981,4.3694478524670215,5.209486152841421,0.0,0.6931471805599453,2.0,2.0,2.3978952727983707,0,10,0,1,24.471779758152994,50,False,False,False,False,True
3197,77353.0,38,5.62040086571715,4.0943445622221,4.68213122712422,4.248495242049359,4.624972813284271,4.0943445622221,1.0986122886681098,2.449489742783178,2.0,2.1972245773362196,0,11,1,3,9.121563090873066,44,False,False,True,False,False
3202,51563.0,60,7.062191632286556,0.0,3.8918202981106265,0.0,0.0,3.6109179126442243,0.6931471805599453,2.0,2.0,2.3978952727983707,0,12,1,2,7.282464921520703,37,False,False,False,False,True
3220,39922.0,30,3.4011973816621555,2.5649493574615367,4.0943445622221,2.995732273553991,0.6931471805599453,3.6109179126442243,1.0986122886681098,1.7320508075688772,0.0,1.6094379124341003,0,11,1,3,5.786762889367984,41,False,False,True,False,False
3225,42207.0,71,4.762173934797756,2.4849066497880004,4.290459441148391,1.3862943611198906,2.8903717578961645,3.8501476017100584,1.6094379124341003,2.0,1.0,1.791759469228055,1,11,1,3,6.55478458215342,40,False,False,False,True,False
3231,37971.0,97,1.791759469228055,1.6094379124341003,2.3978952727983707,1.0986122886681098,1.0986122886681098,2.0794415416798357,0.6931471805599453,1.0,0.0,1.3862943611198906,0,11,1,3,3.358586257825527,51,False,False,True,False,False
3233,62745.0,89,6.333279628139691,3.091042453358316,6.142037405587356,3.367295829986474,2.3978952727983707,3.4965075614664802,1.3862943611198906,2.6457513110645907,2.8284271247461903,2.4849066497880004,0,11,1,3,8.276019383778895,59,False,False,False,False,True
3254,70886.0,65,6.0112671744041615,4.2626798770413155,5.480638923341991,4.6443908991413725,4.48863636973214,3.9889840465642745,0.6931471805599453,2.23606797749979,2.0,1.6094379124341003,0,11,1,3,9.625532430075085,53,False,False,True,False,False
3262,68281.0,31,6.903747257584598,4.727387818712341,6.035481432524756,3.7612001156935624,3.8918202981106265,3.7376696182833684,0.6931471805599453,1.4142135623730951,3.0,2.6390573296152584,1,12,0,1,29.057306540909256,66,False,False,True,False,False
3265,35701.0,36,3.091042453358316,0.6931471805599453,2.302585092994046,2.0794415416798357,1.3862943611198906,1.791759469228055,0.6931471805599453,1.0,0.0,1.3862943611198906,0,11,1,2,5.672135049470044,65,False,False,True,False,False
3267,57288.0,27,6.269096283706261,0.0,3.091042453358316,0.0,0.0,4.110873864173311,1.3862943611198906,2.8284271247461903,1.0,2.1972245773362196,0,10,1,3,4.490337533745962,61,False,False,False,True,False
3270,17117.0,96,2.5649493574615367,3.1780538303479458,3.6635616461296463,3.4339872044851463,2.9444389791664403,2.0794415416798357,1.6094379124341003,1.7320508075688772,1.0,1.3862943611198906,0,11,1,3,5.9548108530901835,46,True,False,False,False,False
3276,36301.0,53,2.4849066497880004,2.5649493574615367,3.58351893845611,1.3862943611198906,1.791759469228055,2.5649493574615367,0.6931471805599453,1.7320508075688772,0.0,1.3862943611198906,0,11,1,3,4.792126044505043,48,True,False,False,False,False
3277,49431.0,9,5.393627546352362,1.3862943611198906,4.61512051684126,3.295836866004329,0.0,2.8903717578961645,1.0986122886681098,2.6457513110645907,1.0,1.791759469228055,0,12,0,2,8.790625524107003,69,False,False,True,False,False
3281,49154.0,69,5.332718793265369,2.3978952727983707,4.219507705176107,3.4339872044851463,3.332204510175204,4.276666119016055,1.9459101490553132,2.0,1.0,2.1972245773362196,0,11,1,4,5.748244901229063,64,False,False,False,False,True
3283,70932.0,57,5.303304908059076,5.267858159063328,4.61512051684126,3.8501476017100584,5.225746673713202,5.225746673713202,1.0986122886681098,2.449489742783178,1.4142135623730951,2.5649493574615367,0,10,1,3,9.829308177700042,52,True,False,False,False,False
3286,26642.0,71,2.6390573296152584,1.0986122886681098,2.772588722239781,1.0986122886681098,1.0986122886681098,2.1972245773362196,1.0986122886681098,1.4142135623730951,0.0,1.3862943611198906,0,10,0,2,5.452353747597795,57,False,False,False,False,True
3298,52973.0,92,6.75343791859778,0.0,4.343805421853684,2.5649493574615367,2.302585092994046,5.298317366548036,2.0794415416798357,3.0,2.449489742783178,2.302585092994046,0,12,1,3,7.087698385818361,68,False,False,False,True,False
3308,35704.0,54,3.4339872044851463,2.302585092994046,2.5649493574615367,1.0986122886681098,2.4849066497880004,3.4339872044851463,1.3862943611198906,1.4142135623730951,0.0,1.6094379124341003,0,10,1,4,3.8297569494704957,72,False,False,True,False,False
3310,35688.0,94,4.30406509320417,1.3862943611198906,4.51085950651685,2.5649493574615367,0.6931471805599453,3.4965075614664802,2.0794415416798357,2.0,1.0,1.6094379124341003,0,12,1,5,3.391164612065775,51,True,False,False,False,False
3312,34176.0,12,1.791759469228055,2.0794415416798357,3.2188758248682006,2.995732273553991,2.70805020110221,3.044522437723423,1.6094379124341003,1.7320508075688772,0.0,1.6094379124341003,0,10,0,2,7.919190874077858,36,False,False,True,False,False
3321,56575.0,42,6.045005314036012,1.791759469228055,4.51085950651685,0.0,2.833213344056216,2.3978952727983707,1.3862943611198906,2.6457513110645907,1.7320508075688772,2.0794415416798357,0,11,1,4,4.394683226658875,57,False,False,False,False,True
3332,29760.0,87,4.174387269895637,1.6094379124341003,4.23410650459726,2.0794415416798357,1.791759469228055,2.8903717578961645,1.6094379124341003,1.7320508075688772,1.0,1.6094379124341003,0,12,0,2,8.389752227865525,39,False,False,True,False,False
3334,94642.0,35,6.779921907472252,4.969813299576001,6.682108597449809,4.672828834461906,4.969813299576001,4.969813299576001,0.0,2.23606797749979,2.6457513110645907,2.302585092994046,0,10,1,2,16.522149619055984,73,False,False,True,False,False
3336,66375.0,96,6.569481420414296,0.0,3.828641396489095,0.0,0.0,5.2574953720277815,1.3862943611198906,1.4142135623730951,2.0,1.791759469228055,0,11,1,3,5.218539396310391,76,False,False,False,False,True
3340,42014.0,56,5.501258210544727,2.772588722239781,4.6913478822291435,1.6094379124341003,2.772588722239781,3.9318256327243257,1.9459101490553132,2.6457513110645907,1.0,1.9459101490553132,1,12,1,3,7.093015694137286,47,False,False,True,False,False
3376,55282.0,9,4.836281906951478,1.9459101490553132,4.30406509320417,2.1972245773362196,1.6094379124341003,2.995732273553991,0.6931471805599453,1.7320508075688772,1.0,1.9459101490553132,0,11,0,2,8.944325956267637,54,False,False,False,True,False
3381,54348.0,51,4.2626798770413155,0.0,2.833213344056216,0.0,0.0,1.6094379124341003,1.0986122886681098,1.4142135623730951,0.0,1.6094379124341003,0,10,1,4,2.176332783382908,71,False,False,False,True,False
3386,34935.0,71,3.5553480614894135,1.6094379124341003,4.204692619390966,1.3862943611198906,2.3978952727983707,3.044522437723423,0.6931471805599453,1.4142135623730951,1.0,1.6094379124341003,0,11,1,2,8.099095332478083,32,False,False,True,False,False
3388,70844.0,16,4.867534450455582,3.295836866004329,4.219507705176107,1.3862943611198906,4.219507705176107,1.0986122886681098,1.791759469228055,2.449489742783178,1.0,1.791759469228055,0,11,0,3,6.362431125533376,57,False,False,True,False,False
3389,69016.0,61,6.588926477533519,3.9889840465642745,5.8971538676367405,4.820281565605037,4.68213122712422,5.087596335232384,1.6094379124341003,2.8284271247461903,3.0,2.6390573296152584,0,12,1,3,10.35502450656539,54,False,False,True,False,False
3403,78952.0,11,7.065613363597717,2.995732273553991,6.38856140554563,4.605170185988092,4.343805421853684,4.90527477843843,1.0986122886681098,1.4142135623730951,2.23606797749979,2.5649493574615367,0,12,1,3,10.101385809659183,66,False,False,False,False,True
3406,45989.0,97,4.9344739331306915,3.5263605246161616,4.477336814478207,3.367295829986474,3.2188758248682006,2.5649493574615367,1.6094379124341003,1.7320508075688772,1.4142135623730951,2.0794415416798357,0,12,0,2,11.044646142270635,60,False,False,True,False,False
3409,36108.0,68,4.955827057601261,2.1972245773362196,4.867534450455582,1.3862943611198906,2.4849066497880004,3.871201010907891,1.3862943611198906,2.6457513110645907,1.0,1.6094379124341003,0,11,0,2,9.881494053604422,40,False,False,True,False,False
3412,67381.0,67,6.704414354964107,2.1972245773362196,3.9889840465642745,2.4849066497880004,0.0,4.2626798770413155,1.6094379124341003,1.4142135623730951,1.4142135623730951,2.302585092994046,0,11,1,3,6.546069835231305,73,False,False,False,True,False
3421,63841.0,64,6.455198563340122,2.772588722239781,4.61512051684126,3.044522437723423,2.0794415416798357,4.882801922586371,0.6931471805599453,3.0,1.7320508075688772,2.302585092994046,0,11,0,2,11.924836852205395,56,False,False,False,True,False
3422,76068.0,67,7.017506142941256,2.5649493574615367,4.859812404361672,3.5263605246161616,2.5649493574615367,4.343805421853684,0.6931471805599453,1.4142135623730951,1.7320508075688772,1.6094379124341003,0,12,1,3,8.292461069565283,49,False,False,True,False,False
3426,70300.0,89,6.952728644624869,4.127134385045092,5.82600010738045,4.110873864173311,3.8501476017100584,3.8501476017100584,1.3862943611198906,2.23606797749979,2.23606797749979,2.6390573296152584,0,11,0,2,14.35851610232192,49,False,False,True,False,False
3427,59821.0,11,6.4457198193855785,0.0,4.2626798770413155,0.0,0.0,3.58351893845611,1.9459101490553132,3.3166247903554,1.4142135623730951,2.0794415416798357,0,11,1,3,4.763972878294335,69,False,False,False,False,True
3428,68682.0,56,6.824373670043086,0.0,6.226536669287466,4.605170185988092,3.4339872044851463,3.828641396489095,0.6931471805599453,2.0,3.0,2.3978952727983707,0,11,1,2,12.45935456314644,33,False,False,False,False,True
3433,72635.0,54,5.968707559985366,3.1354942159291497,5.780743515792329,4.653960350157523,3.58351893845611,4.68213122712422,0.6931471805599453,2.449489742783178,2.8284271247461903,1.9459101490553132,0,11,1,2,13.902277903722348,69,True,False,False,False,False
3434,80872.0,60,6.182084906716632,4.290459441148391,6.342121418721152,4.553876891600541,2.5649493574615367,4.6913478822291435,0.6931471805599453,2.0,2.0,2.3978952727983707,0,10,0,1,28.624839897877393,73,False,False,True,False,False
3436,14045.0,24,2.4849066497880004,0.0,1.791759469228055,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0,0.0,1.3862943611198906,0,10,1,3,2.253857589601352,55,False,False,True,False,False
3439,56721.0,64,5.062595033026967,1.9459101490553132,3.6888794541139363,1.9459101490553132,2.6390573296152584,4.330733340286331,1.791759469228055,2.0,1.0,1.791759469228055,0,12,1,4,4.90327136378828,52,False,False,True,False,False
3445,60714.0,56,5.37989735354046,5.093750200806762,5.41610040220442,4.624972813284271,4.532599493153256,5.093750200806762,1.0986122886681098,2.6457513110645907,2.0,2.3978952727983707,1,11,0,1,30.14107046379593,68,False,False,True,False,False
3463,69283.0,41,6.51471269087253,4.143134726391533,4.90527477843843,0.0,3.295836866004329,2.1972245773362196,1.6094379124341003,2.6457513110645907,1.7320508075688772,2.6390573296152584,0,10,1,3,7.018727879681013,49,False,False,False,False,True
3469,34487.0,94,2.995732273553991,2.9444389791664403,3.5263605246161616,3.2188758248682006,0.6931471805599453,2.1972245773362196,1.3862943611198906,1.7320508075688772,0.0,1.3862943611198906,0,12,0,3,5.191926453366986,47,False,False,False,False,True
3478,60585.0,17,5.5909869805108565,3.7612001156935624,5.736572297479192,4.02535169073515,3.7612001156935624,3.091042453358316,2.3978952727983707,2.6457513110645907,2.0,2.302585092994046,1,11,1,4,6.491588413367659,53,False,False,False,False,True
3479,16813.0,49,1.6094379124341003,2.1972245773362196,2.4849066497880004,2.5649493574615367,1.0986122886681098,2.6390573296152584,0.6931471805599453,1.4142135623730951,0.0,1.3862943611198906,0,11,0,1,12.594188115303224,74,False,False,True,False,False
3483,48192.0,76,6.946975992135418,3.784189633918261,5.3230099791384085,5.0369526024136295,4.07753744390572,3.4011973816621555,1.3862943611198906,1.4142135623730951,2.8284271247461903,2.5649493574615367,1,11,1,2,14.284931516586793,66,False,False,True,False,False
3491,55914.0,32,5.953243334287785,4.110873864173311,5.8998973535824915,4.787491742782046,4.624972813284271,5.4510384535657,1.6094379124341003,3.3166247903554,2.449489742783178,2.1972245773362196,0,11,1,3,10.2758391872252,49,False,False,True,False,False
